Line 2268,field2,field3,42
Line 2269,field2,field3,51
Line 2270,field2,field3,86
Line 2271,field2,field3,60
Line 2272,field2,field3,47
Line 2273,field2,field3,21
Line 2274,field2,field3,89
Line 2275,field2,field3,38
Line 2276,field2,field3,14
Line 2277,field2,field3,77
Line 2278,field2,field3,57
Line 2279,field2,field3,21
Line 2280,field2,field3,87
Line 2281,field2,field3,15
Line 2282,field2,field3,28
Line 2283,field2,field3,2
Line 2284,field2,field3,14
Line 2285,field2,field3,16
Line 2286,field2,field3,88
Line 2287,field2,field3,32
Line 2288,field2,field3,1
Line 2289,field2,field3,64
Line 2290,field2,field3,7
Line 2291,field2,field3,59
Line 2292,field2,field3,86
Line 2293,field2,field3,76
Line 2294,field2,field3,46
Line 2295,field2,field3,75
Line 2296,field2,field3,61
Line 2297,field2,field3,42
Line 2298,field2,field3,37
Line 2299,field2,field3,26
Line 2300,field2,field3,89
Line 2301,field2,field3,95
Line 2302,field2,field3,86
Line 2303,field2,field3,98
Line 2304,field2,field3,65
Line 2305,field2,field3,20
Line 2306,field2,field3,30
Line 2307,field2,field3,6
Line 2308,field2,field3,17
Line 2309,field2,field3,14
Line 2310,field2,field3,22
Line 2311,field2,field3,47
Line 2312,field2,field3,29
Line 2313,field2,field3,79
Line 2314,field2,field3,76
Line 2315,field2,field3,73
Line 2316,field2,field3,70
Line 2317,field2,field3,61
Line 2318,field2,field3,59
Line 2319,field2,field3,3
Line 2320,field2,field3,32
Line 2321,field2,field3,5
Line 2322,field2,field3,48
Line 2323,field2,field3,27
Line 2324,field2,field3,20
Line 2325,field2,field3,43
Line 2326,field2,field3,35
Line 2327,field2,field3,72
Line 2328,field2,field3,50
Line 2329,field2,field3,80
Line 2330,field2,field3,78
Line 2331,field2,field3,19
Line 2332,field2,field3,22
Line 2333,field2,field3,87
Line 2334,field2,field3,60
Line 2335,field2,field3,7
Line 2336,field2,field3,75
Line 2337,field2,field3,37
Line 2338,field2,field3,33
Line 2339,field2,field3,96
Line 2340,field2,field3,30
Line 2341,field2,field3,63
Line 2342,field2,field3,48
Line 2343,field2,field3,43
Line 2344,field2,field3,86
Line 2345,field2,field3,54
Line 2346,field2,field3,15
Line 2347,field2,field3,24
Line 2348,field2,field3,62
Line 2349,field2,field3,34
Line 2350,field2,field3,83
Line 2351,field2,field3,95
Line 2352,field2,field3,53
Line 2353,field2,field3,48
Line 2354,field2,field3,22
Line 2355,field2,field3,27
Line 2356,field2,field3,14
Line 2357,field2,field3,36
Line 2358,field2,field3,97
Line 2359,field2,field3,33
Line 2360,field2,field3,29
Line 2361,field2,field3,4
Line 2362,field2,field3,7
Line 2363,field2,field3,90
Line 2364,field2,field3,47
Line 2365,field2,field3,37
Line 2366,field2,field3,46
Line 2367,field2,field3,51
Line 2368,field2,field3,84
Line 2369,field2,field3,43
Line 2370,field2,field3,61
Line 2371,field2,field3,30
Line 2372,field2,field3,51
Line 2373,field2,field3,52
Line 2374,field2,field3,2
Line 2375,field2,field3,21
Line 2376,field2,field3,64
Line 2377,field2,field3,17
Line 2378,field2,field3,43
Line 2379,field2,field3,7
Line 2380,field2,field3,35
Line 2381,field2,field3,1
Line 2382,field2,field3,37
Line 2383,field2,field3,10
Line 2384,field2,field3,61
Line 2385,field2,field3,61
Line 2386,field2,field3,99
Line 2387,field2,field3,59
Line 2388,field2,field3,34
Line 2389,field2,field3,62
Line 2390,field2,field3,49
Line 2391,field2,field3,40
Line 2392,field2,field3,97
Line 2393,field2,field3,11
Line 2394,field2,field3,76
Line 2395,field2,field3,45
Line 2396,field2,field3,47
Line 2397,field2,field3,46
Line 2398,field2,field3,25
Line 2399,field2,field3,47
Line 2400,field2,field3,80
Line 2401,field2,field3,27
Line 2402,field2,field3,47
Line 2403,field2,field3,7
Line 2404,field2,field3,67
Line 2405,field2,field3,48
Line 2406,field2,field3,4
Line 2407,field2,field3,21
Line 2408,field2,field3,5
Line 2409,field2,field3,36
Line 2410,field2,field3,67
Line 2411,field2,field3,42
Line 2412,field2,field3,44
Line 2413,field2,field3,55
Line 2414,field2,field3,37
Line 2415,field2,field3,74
Line 2416,field2,field3,25
Line 2417,field2,field3,20
Line 2418,field2,field3,56
Line 2419,field2,field3,26
Line 2420,field2,field3,52
Line 2421,field2,field3,71
Line 2422,field2,field3,28
Line 2423,field2,field3,23
Line 2424,field2,field3,82
Line 2425,field2,field3,39
Line 2426,field2,field3,86
Line 2427,field2,field3,8
Line 2428,field2,field3,9
Line 2429,field2,field3,9
Line 2430,field2,field3,62
Line 2431,field2,field3,52
Line 2432,field2,field3,35
Line 2433,field2,field3,96
Line 2434,field2,field3,86
Line 2435,field2,field3,76
Line 2436,field2,field3,98
Line 2437,field2,field3,24
Line 2438,field2,field3,91
Line 2439,field2,field3,53
Line 2440,field2,field3,91
Line 2441,field2,field3,76
Line 2442,field2,field3,14
Line 2443,field2,field3,33
Line 2444,field2,field3,94
Line 2445,field2,field3,28
Line 2446,field2,field3,19
Line 2447,field2,field3,33
Line 2448,field2,field3,23
Line 2449,field2,field3,21
Line 2450,field2,field3,50
Line 2451,field2,field3,46
Line 2452,field2,field3,90
Line 2453,field2,field3,89
Line 2454,field2,field3,30
Line 2455,field2,field3,20
Line 2456,field2,field3,55
Line 2457,field2,field3,29
Line 2458,field2,field3,94
Line 2459,field2,field3,74
Line 2460,field2,field3,54
Line 2461,field2,field3,42
Line 2462,field2,field3,2
Line 2463,field2,field3,88
Line 2464,field2,field3,44
Line 2465,field2,field3,24
Line 2466,field2,field3,64
Line 2467,field2,field3,89
Line 2468,field2,field3,2
Line 2469,field2,field3,65
Line 2470,field2,field3,81
Line 2471,field2,field3,83
Line 2472,field2,field3,33
Line 2473,field2,field3,38
Line 2474,field2,field3,20
Line 2475,field2,field3,71
Line 2476,field2,field3,13
Line 2477,field2,field3,56
Line 2478,field2,field3,5
Line 2479,field2,field3,3
Line 2480,field2,field3,32
Line 2481,field2,field3,65
Line 2482,field2,field3,50
Line 2483,field2,field3,66
Line 2484,field2,field3,45
Line 2485,field2,field3,19
Line 2486,field2,field3,76
Line 2487,field2,field3,87
Line 2488,field2,field3,68
Line 2489,field2,field3,74
Line 2490,field2,field3,60
Line 2491,field2,field3,84
Line 2492,field2,field3,4
Line 2493,field2,field3,0
Line 2494,field2,field3,64
Line 2495,field2,field3,26
Line 2496,field2,field3,33
Line 2497,field2,field3,79
Line 2498,field2,field3,54
Line 2499,field2,field3,92
Line 2500,field2,field3,80
Line 2501,field2,field3,77
Line 2502,field2,field3,6
Line 2503,field2,field3,92
Line 2504,field2,field3,8
Line 2505,field2,field3,14
Line 2506,field2,field3,71
Line 2507,field2,field3,89
Line 2508,field2,field3,89
Line 2509,field2,field3,56
Line 2510,field2,field3,89
Line 2511,field2,field3,12
Line 2512,field2,field3,24
Line 2513,field2,field3,48
Line 2514,field2,field3,79
Line 2515,field2,field3,28
Line 2516,field2,field3,42
Line 2517,field2,field3,62
Line 2518,field2,field3,68
Line 2519,field2,field3,32
Line 2520,field2,field3,41
Line 2521,field2,field3,82
Line 2522,field2,field3,39
Line 2523,field2,field3,57
Line 2524,field2,field3,53
Line 2525,field2,field3,23
Line 2526,field2,field3,76
Line 2527,field2,field3,98
Line 2528,field2,field3,95
Line 2529,field2,field3,94
Line 2530,field2,field3,56
Line 2531,field2,field3,76
Line 2532,field2,field3,47
Line 2533,field2,field3,35
Line 2534,field2,field3,58
Line 2535,field2,field3,82
Line 2536,field2,field3,75
Line 2537,field2,field3,81
Line 2538,field2,field3,34
Line 2539,field2,field3,97
Line 2540,field2,field3,27
Line 2541,field2,field3,53
Line 2542,field2,field3,94
Line 2543,field2,field3,93
Line 2544,field2,field3,11
Line 2545,field2,field3,20
Line 2546,field2,field3,99
Line 2547,field2,field3,38
Line 2548,field2,field3,82
Line 2549,field2,field3,8
Line 2550,field2,field3,82
Line 2551,field2,field3,97
Line 2552,field2,field3,76
Line 2553,field2,field3,18
Line 2554,field2,field3,7
Line 2555,field2,field3,51
Line 2556,field2,field3,79
Line 2557,field2,field3,62
Line 2558,field2,field3,21
Line 2559,field2,field3,85
Line 2560,field2,field3,9
Line 2561,field2,field3,22
Line 2562,field2,field3,7
Line 2563,field2,field3,77
Line 2564,field2,field3,7
Line 2565,field2,field3,25
Line 2566,field2,field3,87
Line 2567,field2,field3,59
Line 2568,field2,field3,37
Line 2569,field2,field3,1
Line 2570,field2,field3,26
Line 2571,field2,field3,64
Line 2572,field2,field3,82
Line 2573,field2,field3,18
Line 2574,field2,field3,56
Line 2575,field2,field3,76
Line 2576,field2,field3,87
Line 2577,field2,field3,54
Line 2578,field2,field3,17
Line 2579,field2,field3,87
Line 2580,field2,field3,10
Line 2581,field2,field3,41
Line 2582,field2,field3,44
Line 2583,field2,field3,53
Line 2584,field2,field3,31
Line 2585,field2,field3,71
Line 2586,field2,field3,48
Line 2587,field2,field3,75
Line 2588,field2,field3,53
Line 2589,field2,field3,37
Line 2590,field2,field3,25
Line 2591,field2,field3,19
Line 2592,field2,field3,79
Line 2593,field2,field3,30
Line 2594,field2,field3,26
Line 2595,field2,field3,39
Line 2596,field2,field3,90
Line 2597,field2,field3,31
Line 2598,field2,field3,21
Line 2599,field2,field3,49
Line 2600,field2,field3,92
Line 2601,field2,field3,73
Line 2602,field2,field3,82
Line 2603,field2,field3,88
Line 2604,field2,field3,8
Line 2605,field2,field3,60
Line 2606,field2,field3,81
Line 2607,field2,field3,15
Line 2608,field2,field3,34
Line 2609,field2,field3,76
Line 2610,field2,field3,29
Line 2611,field2,field3,84
Line 2612,field2,field3,75
Line 2613,field2,field3,21
Line 2614,field2,field3,47
Line 2615,field2,field3,60
Line 2616,field2,field3,7
Line 2617,field2,field3,4
Line 2618,field2,field3,60
Line 2619,field2,field3,30
Line 2620,field2,field3,93
Line 2621,field2,field3,78
Line 2622,field2,field3,42
Line 2623,field2,field3,66
Line 2624,field2,field3,52
Line 2625,field2,field3,83
Line 2626,field2,field3,38
Line 2627,field2,field3,15
Line 2628,field2,field3,90
Line 2629,field2,field3,18
Line 2630,field2,field3,39
Line 2631,field2,field3,9
Line 2632,field2,field3,22
Line 2633,field2,field3,79
Line 2634,field2,field3,62
Line 2635,field2,field3,7
Line 2636,field2,field3,77
Line 2637,field2,field3,29
Line 2638,field2,field3,27
Line 2639,field2,field3,33
Line 2640,field2,field3,18
Line 2641,field2,field3,13
Line 2642,field2,field3,85
Line 2643,field2,field3,30
Line 2644,field2,field3,22
Line 2645,field2,field3,79
Line 2646,field2,field3,50
Line 2647,field2,field3,28
Line 2648,field2,field3,99
Line 2649,field2,field3,12
Line 2650,field2,field3,25
Line 2651,field2,field3,6
Line 2652,field2,field3,16
Line 2653,field2,field3,98
Line 2654,field2,field3,91
Line 2655,field2,field3,22
Line 2656,field2,field3,64
Line 2657,field2,field3,65
Line 2658,field2,field3,27
Line 2659,field2,field3,38
Line 2660,field2,field3,69
Line 2661,field2,field3,55
Line 2662,field2,field3,60
Line 2663,field2,field3,60
Line 2664,field2,field3,70
Line 2665,field2,field3,86
Line 2666,field2,field3,52
Line 2667,field2,field3,8
Line 2668,field2,field3,27
Line 2669,field2,field3,72
Line 2670,field2,field3,57
Line 2671,field2,field3,95
Line 2672,field2,field3,40
Line 2673,field2,field3,0
Line 2674,field2,field3,97
Line 2675,field2,field3,5
Line 2676,field2,field3,60
Line 2677,field2,field3,84
Line 2678,field2,field3,16
Line 2679,field2,field3,46
Line 2680,field2,field3,69
Line 2681,field2,field3,75
Line 2682,field2,field3,2
Line 2683,field2,field3,6
Line 2684,field2,field3,33
Line 2685,field2,field3,48
Line 2686,field2,field3,95
Line 2687,field2,field3,89
Line 2688,field2,field3,64
Line 2689,field2,field3,84
Line 2690,field2,field3,72
Line 2691,field2,field3,32
Line 2692,field2,field3,67
Line 2693,field2,field3,37
Line 2694,field2,field3,94
Line 2695,field2,field3,17
Line 2696,field2,field3,60
Line 2697,field2,field3,44
Line 2698,field2,field3,8
Line 2699,field2,field3,64
Line 2700,field2,field3,67
Line 2701,field2,field3,94
Line 2702,field2,field3,17
Line 2703,field2,field3,86
Line 2704,field2,field3,98
Line 2705,field2,field3,99
Line 2706,field2,field3,58
Line 2707,field2,field3,7
Line 2708,field2,field3,75
Line 2709,field2,field3,28
Line 2710,field2,field3,36
Line 2711,field2,field3,17
Line 2712,field2,field3,70
Line 2713,field2,field3,23
Line 2714,field2,field3,84
Line 2715,field2,field3,23
Line 2716,field2,field3,40
Line 2717,field2,field3,0
Line 2718,field2,field3,60
Line 2719,field2,field3,69
Line 2720,field2,field3,62
Line 2721,field2,field3,22
Line 2722,field2,field3,8
Line 2723,field2,field3,88
Line 2724,field2,field3,65
Line 2725,field2,field3,47
Line 2726,field2,field3,98
Line 2727,field2,field3,40
Line 2728,field2,field3,4
Line 2729,field2,field3,43
Line 2730,field2,field3,90
Line 2731,field2,field3,74
Line 2732,field2,field3,17
Line 2733,field2,field3,82
Line 2734,field2,field3,91
Line 2735,field2,field3,43
Line 2736,field2,field3,86
Line 2737,field2,field3,86
Line 2738,field2,field3,16
Line 2739,field2,field3,89
Line 2740,field2,field3,18
Line 2741,field2,field3,80
Line 2742,field2,field3,88
Line 2743,field2,field3,48
Line 2744,field2,field3,0
Line 2745,field2,field3,83
Line 2746,field2,field3,77
Line 2747,field2,field3,43
Line 2748,field2,field3,57
Line 2749,field2,field3,15
Line 2750,field2,field3,61
Line 2751,field2,field3,33
Line 2752,field2,field3,54
Line 2753,field2,field3,65
Line 2754,field2,field3,72
Line 2755,field2,field3,82
Line 2756,field2,field3,65
Line 2757,field2,field3,14
Line 2758,field2,field3,3
Line 2759,field2,field3,87
Line 2760,field2,field3,51
Line 2761,field2,field3,57
Line 2762,field2,field3,40
Line 2763,field2,field3,41
Line 2764,field2,field3,7
Line 2765,field2,field3,25
Line 2766,field2,field3,76
Line 2767,field2,field3,68
Line 2768,field2,field3,5
Line 2769,field2,field3,45
Line 2770,field2,field3,51
Line 2771,field2,field3,55
Line 2772,field2,field3,27
Line 2773,field2,field3,60
Line 2774,field2,field3,83
Line 2775,field2,field3,60
Line 2776,field2,field3,7
Line 2777,field2,field3,46
Line 2778,field2,field3,37
Line 2779,field2,field3,10
Line 2780,field2,field3,60
Line 2781,field2,field3,42
Line 2782,field2,field3,74
Line 2783,field2,field3,11
Line 2784,field2,field3,79
Line 2785,field2,field3,78
Line 2786,field2,field3,79
Line 2787,field2,field3,60
Line 2788,field2,field3,22
Line 2789,field2,field3,17
Line 2790,field2,field3,42
Line 2791,field2,field3,85
Line 2792,field2,field3,21
Line 2793,field2,field3,50
Line 2794,field2,field3,54
Line 2795,field2,field3,32
Line 2796,field2,field3,7
Line 2797,field2,field3,7
Line 2798,field2,field3,29
Line 2799,field2,field3,7
Line 2800,field2,field3,28
Line 2801,field2,field3,29
Line 2802,field2,field3,8
Line 2803,field2,field3,60
Line 2804,field2,field3,35
Line 2805,field2,field3,83
Line 2806,field2,field3,47
Line 2807,field2,field3,53
Line 2808,field2,field3,16
Line 2809,field2,field3,16
Line 2810,field2,field3,36
Line 2811,field2,field3,6
Line 2812,field2,field3,61
Line 2813,field2,field3,98
Line 2814,field2,field3,5
Line 2815,field2,field3,53
Line 2816,field2,field3,45
Line 2817,field2,field3,62
Line 2818,field2,field3,73
Line 2819,field2,field3,59
Line 2820,field2,field3,82
Line 2821,field2,field3,77
Line 2822,field2,field3,49
Line 2823,field2,field3,93
Line 2824,field2,field3,81
Line 2825,field2,field3,76
Line 2826,field2,field3,96
Line 2827,field2,field3,95
Line 2828,field2,field3,16
Line 2829,field2,field3,89
Line 2830,field2,field3,46
Line 2831,field2,field3,10
Line 2832,field2,field3,55
Line 2833,field2,field3,31
Line 2834,field2,field3,34
Line 2835,field2,field3,59
Line 2836,field2,field3,7
Line 2837,field2,field3,20
Line 2838,field2,field3,92
Line 2839,field2,field3,73
Line 2840,field2,field3,19
Line 2841,field2,field3,80
Line 2842,field2,field3,89
Line 2843,field2,field3,4
Line 2844,field2,field3,80
Line 2845,field2,field3,81
Line 2846,field2,field3,71
Line 2847,field2,field3,13
Line 2848,field2,field3,90
Line 2849,field2,field3,56
Line 2850,field2,field3,12
Line 2851,field2,field3,1
Line 2852,field2,field3,91
Line 2853,field2,field3,2
Line 2854,field2,field3,60
Line 2855,field2,field3,7
Line 2856,field2,field3,13
Line 2857,field2,field3,33
Line 2858,field2,field3,3
Line 2859,field2,field3,51
Line 2860,field2,field3,84
Line 2861,field2,field3,58
Line 2862,field2,field3,5
Line 2863,field2,field3,48
Line 2864,field2,field3,34
Line 2865,field2,field3,22
Line 2866,field2,field3,74
Line 2867,field2,field3,62
Line 2868,field2,field3,69
Line 2869,field2,field3,28
Line 2870,field2,field3,20
Line 2871,field2,field3,56
Line 2872,field2,field3,78
Line 2873,field2,field3,53
Line 2874,field2,field3,0
Line 2875,field2,field3,24
Line 2876,field2,field3,69
Line 2877,field2,field3,62
Line 2878,field2,field3,76
Line 2879,field2,field3,6
Line 2880,field2,field3,13
Line 2881,field2,field3,18
Line 2882,field2,field3,35
Line 2883,field2,field3,25
Line 2884,field2,field3,92
Line 2885,field2,field3,19
Line 2886,field2,field3,86
Line 2887,field2,field3,34
Line 2888,field2,field3,17
Line 2889,field2,field3,14
Line 2890,field2,field3,31
Line 2891,field2,field3,41
Line 2892,field2,field3,95
Line 2893,field2,field3,82
Line 2894,field2,field3,41
Line 2895,field2,field3,27
Line 2896,field2,field3,71
Line 2897,field2,field3,97
Line 2898,field2,field3,68
Line 2899,field2,field3,45
Line 2900,field2,field3,57
Line 2901,field2,field3,3
Line 2902,field2,field3,14
Line 2903,field2,field3,61
Line 2904,field2,field3,96
Line 2905,field2,field3,50
Line 2906,field2,field3,75
Line 2907,field2,field3,68
Line 2908,field2,field3,24
Line 2909,field2,field3,12
Line 2910,field2,field3,41
Line 2911,field2,field3,91
Line 2912,field2,field3,39
Line 2913,field2,field3,48
Line 2914,field2,field3,54
Line 2915,field2,field3,82
Line 2916,field2,field3,3
Line 2917,field2,field3,50
Line 2918,field2,field3,86
Line 2919,field2,field3,14
Line 2920,field2,field3,8
Line 2921,field2,field3,13
Line 2922,field2,field3,2
Line 2923,field2,field3,52
Line 2924,field2,field3,77
Line 2925,field2,field3,17
Line 2926,field2,field3,88
Line 2927,field2,field3,41
Line 2928,field2,field3,6
Line 2929,field2,field3,86
Line 2930,field2,field3,2
Line 2931,field2,field3,59
Line 2932,field2,field3,60
Line 2933,field2,field3,97
Line 2934,field2,field3,64
Line 2935,field2,field3,83
Line 2936,field2,field3,95
Line 2937,field2,field3,36
Line 2938,field2,field3,54
Line 2939,field2,field3,67
Line 2940,field2,field3,51
Line 2941,field2,field3,9
Line 2942,field2,field3,29
Line 2943,field2,field3,14
Line 2944,field2,field3,51
Line 2945,field2,field3,6
Line 2946,field2,field3,29
Line 2947,field2,field3,77
Line 2948,field2,field3,81
Line 2949,field2,field3,91
Line 2950,field2,field3,7
Line 2951,field2,field3,23
Line 2952,field2,field3,44
Line 2953,field2,field3,26
Line 2954,field2,field3,83
Line 2955,field2,field3,94
Line 2956,field2,field3,78
Line 2957,field2,field3,27
Line 2958,field2,field3,51
Line 2959,field2,field3,34
Line 2960,field2,field3,77
Line 2961,field2,field3,79
Line 2962,field2,field3,70
Line 2963,field2,field3,97
Line 2964,field2,field3,93
Line 2965,field2,field3,55
Line 2966,field2,field3,86
Line 2967,field2,field3,61
Line 2968,field2,field3,69
Line 2969,field2,field3,95
Line 2970,field2,field3,8
Line 2971,field2,field3,85
Line 2972,field2,field3,20
Line 2973,field2,field3,74
Line 2974,field2,field3,18
Line 2975,field2,field3,90
Line 2976,field2,field3,63
Line 2977,field2,field3,53
Line 2978,field2,field3,73
Line 2979,field2,field3,70
Line 2980,field2,field3,62
Line 2981,field2,field3,23
Line 2982,field2,field3,41
Line 2983,field2,field3,4
Line 2984,field2,field3,57
Line 2985,field2,field3,5
Line 2986,field2,field3,63
Line 2987,field2,field3,60
Line 2988,field2,field3,67
Line 2989,field2,field3,52
Line 2990,field2,field3,47
Line 2991,field2,field3,0
Line 2992,field2,field3,44
Line 2993,field2,field3,12
Line 2994,field2,field3,86
Line 2995,field2,field3,64
Line 2996,field2,field3,50
Line 2997,field2,field3,27
Line 2998,field2,field3,69
Line 2999,field2,field3,51
Line 3000,field2,field3,40
Line 3001,field2,field3,79
Line 3002,field2,field3,58
Line 3003,field2,field3,56
Line 3004,field2,field3,68
Line 3005,field2,field3,94
Line 3006,field2,field3,77
Line 3007,field2,field3,42
Line 3008,field2,field3,54
Line 3009,field2,field3,94
Line 3010,field2,field3,39
Line 3011,field2,field3,26
Line 3012,field2,field3,0
Line 3013,field2,field3,25
Line 3014,field2,field3,30
Line 3015,field2,field3,98
Line 3016,field2,field3,10
Line 3017,field2,field3,14
Line 3018,field2,field3,74
Line 3019,field2,field3,31
Line 3020,field2,field3,4
Line 3021,field2,field3,95
Line 3022,field2,field3,74
Line 3023,field2,field3,85
Line 3024,field2,field3,14
Line 3025,field2,field3,69
Line 3026,field2,field3,1
Line 3027,field2,field3,95
Line 3028,field2,field3,95
Line 3029,field2,field3,93
Line 3030,field2,field3,11
Line 3031,field2,field3,11
Line 3032,field2,field3,91
Line 3033,field2,field3,84
Line 3034,field2,field3,58
Line 3035,field2,field3,71
Line 3036,field2,field3,0
Line 3037,field2,field3,75
Line 3038,field2,field3,87
Line 3039,field2,field3,74
Line 3040,field2,field3,43
Line 3041,field2,field3,47
Line 3042,field2,field3,31
Line 3043,field2,field3,23
Line 3044,field2,field3,65
Line 3045,field2,field3,32
Line 3046,field2,field3,93
Line 3047,field2,field3,90
Line 3048,field2,field3,51
Line 3049,field2,field3,34
Line 3050,field2,field3,0
Line 3051,field2,field3,73
Line 3052,field2,field3,26
Line 3053,field2,field3,51
Line 3054,field2,field3,47
Line 3055,field2,field3,35
Line 3056,field2,field3,18
Line 3057,field2,field3,41
Line 3058,field2,field3,80
Line 3059,field2,field3,89
Line 3060,field2,field3,35
Line 3061,field2,field3,58
Line 3062,field2,field3,96
Line 3063,field2,field3,42
Line 3064,field2,field3,99
Line 3065,field2,field3,93
Line 3066,field2,field3,95
Line 3067,field2,field3,92
Line 3068,field2,field3,32
Line 3069,field2,field3,71
Line 3070,field2,field3,63
Line 3071,field2,field3,9
Line 3072,field2,field3,31
Line 3073,field2,field3,15
Line 3074,field2,field3,1
Line 3075,field2,field3,9
Line 3076,field2,field3,52
Line 3077,field2,field3,78
Line 3078,field2,field3,12
Line 3079,field2,field3,58
Line 3080,field2,field3,6
Line 3081,field2,field3,64
Line 3082,field2,field3,32
Line 3083,field2,field3,75
Line 3084,field2,field3,16
Line 3085,field2,field3,55
Line 3086,field2,field3,69
Line 3087,field2,field3,39
Line 3088,field2,field3,88
Line 3089,field2,field3,5
Line 3090,field2,field3,77
Line 3091,field2,field3,81
Line 3092,field2,field3,23
Line 3093,field2,field3,66
Line 3094,field2,field3,48
Line 3095,field2,field3,42
Line 3096,field2,field3,49
Line 3097,field2,field3,56
Line 3098,field2,field3,59
Line 3099,field2,field3,25
Line 3100,field2,field3,32
Line 3101,field2,field3,51
Line 3102,field2,field3,24
Line 3103,field2,field3,51
Line 3104,field2,field3,76
Line 3105,field2,field3,77
Line 3106,field2,field3,73
Line 3107,field2,field3,16
Line 3108,field2,field3,47
Line 3109,field2,field3,95
Line 3110,field2,field3,27
Line 3111,field2,field3,46
Line 3112,field2,field3,59
Line 3113,field2,field3,83
Line 3114,field2,field3,15
Line 3115,field2,field3,70
Line 3116,field2,field3,76
Line 3117,field2,field3,80
Line 3118,field2,field3,64
Line 3119,field2,field3,24
Line 3120,field2,field3,85
Line 3121,field2,field3,61
Line 3122,field2,field3,71
Line 3123,field2,field3,30
Line 3124,field2,field3,46
Line 3125,field2,field3,88
Line 3126,field2,field3,32
Line 3127,field2,field3,14
Line 3128,field2,field3,43
Line 3129,field2,field3,36
Line 3130,field2,field3,31
Line 3131,field2,field3,14
Line 3132,field2,field3,4
Line 3133,field2,field3,50
Line 3134,field2,field3,60
Line 3135,field2,field3,22
Line 3136,field2,field3,43
Line 3137,field2,field3,83
Line 3138,field2,field3,50
Line 3139,field2,field3,23
Line 3140,field2,field3,99
Line 3141,field2,field3,98
Line 3142,field2,field3,93
Line 3143,field2,field3,25
Line 3144,field2,field3,73
Line 3145,field2,field3,0
Line 3146,field2,field3,37
Line 3147,field2,field3,12
Line 3148,field2,field3,85
Line 3149,field2,field3,45
Line 3150,field2,field3,40
Line 3151,field2,field3,44
Line 3152,field2,field3,34
Line 3153,field2,field3,81
Line 3154,field2,field3,7
Line 3155,field2,field3,52
Line 3156,field2,field3,51
Line 3157,field2,field3,22
Line 3158,field2,field3,33
Line 3159,field2,field3,94
Line 3160,field2,field3,95
Line 3161,field2,field3,84
Line 3162,field2,field3,35
Line 3163,field2,field3,96
Line 3164,field2,field3,73
Line 3165,field2,field3,40
Line 3166,field2,field3,54
Line 3167,field2,field3,15
Line 3168,field2,field3,79
Line 3169,field2,field3,77
Line 3170,field2,field3,48
Line 3171,field2,field3,82
Line 3172,field2,field3,53
Line 3173,field2,field3,17
Line 3174,field2,field3,50
Line 3175,field2,field3,86
Line 3176,field2,field3,98
Line 3177,field2,field3,66
Line 3178,field2,field3,10
Line 3179,field2,field3,29
Line 3180,field2,field3,71
Line 3181,field2,field3,75
Line 3182,field2,field3,27
Line 3183,field2,field3,16
Line 3184,field2,field3,9
Line 3185,field2,field3,30
Line 3186,field2,field3,84
Line 3187,field2,field3,65
Line 3188,field2,field3,45
Line 3189,field2,field3,67
Line 3190,field2,field3,76
Line 3191,field2,field3,27
Line 3192,field2,field3,23
Line 3193,field2,field3,92
Line 3194,field2,field3,10
Line 3195,field2,field3,78
Line 3196,field2,field3,9
Line 3197,field2,field3,98
Line 3198,field2,field3,94
Line 3199,field2,field3,30
Line 3200,field2,field3,67
Line 3201,field2,field3,15
Line 3202,field2,field3,10
Line 3203,field2,field3,84
Line 3204,field2,field3,91
Line 3205,field2,field3,22
Line 3206,field2,field3,55
Line 3207,field2,field3,26
Line 3208,field2,field3,24
Line 3209,field2,field3,74
Line 3210,field2,field3,96
Line 3211,field2,field3,27
Line 3212,field2,field3,55
Line 3213,field2,field3,72
Line 3214,field2,field3,34
Line 3215,field2,field3,56
Line 3216,field2,field3,13
Line 3217,field2,field3,85
Line 3218,field2,field3,60
Line 3219,field2,field3,75
Line 3220,field2,field3,35
Line 3221,field2,field3,13
Line 3222,field2,field3,29
Line 3223,field2,field3,60
Line 3224,field2,field3,11
Line 3225,field2,field3,66
Line 3226,field2,field3,52
Line 3227,field2,field3,75
Line 3228,field2,field3,51
Line 3229,field2,field3,90
Line 3230,field2,field3,42
Line 3231,field2,field3,18
Line 3232,field2,field3,9
Line 3233,field2,field3,13
Line 3234,field2,field3,55
Line 3235,field2,field3,91
Line 3236,field2,field3,29
Line 3237,field2,field3,97
Line 3238,field2,field3,19
Line 3239,field2,field3,58
Line 3240,field2,field3,18
Line 3241,field2,field3,23
Line 3242,field2,field3,20
Line 3243,field2,field3,81
Line 3244,field2,field3,15
Line 3245,field2,field3,44
Line 3246,field2,field3,88
Line 3247,field2,field3,58
Line 3248,field2,field3,24
Line 3249,field2,field3,30
Line 3250,field2,field3,2
Line 3251,field2,field3,82
Line 3252,field2,field3,52
Line 3253,field2,field3,6
Line 3254,field2,field3,45
Line 3255,field2,field3,96
Line 3256,field2,field3,92
Line 3257,field2,field3,76
Line 3258,field2,field3,68
Line 3259,field2,field3,65
Line 3260,field2,field3,76
Line 3261,field2,field3,50
Line 3262,field2,field3,93
Line 3263,field2,field3,10
Line 3264,field2,field3,81
Line 3265,field2,field3,92
Line 3266,field2,field3,98
Line 3267,field2,field3,12
